DOI,nouns
10.1038/s41467-020-18635-x,quantum state|w state|source|qubit|source|radiation|cornerstone|information|process|opportunity|body|physics|set|generation|mode|state|radiation|entanglement|length|type|state|generation|state|cluster|ghz|microwave|photon|waveguide|quantum|body|state|mode|tomography|entanglement|distance|qubit
10.1007/s11128-020-02699-1,quantum gate|quantum gate|scheme|gate|polarization|qubit|scheme|polarization|qubit|photon|scheme|reck|space|expansion|feature|quantum|gate|scheme|matrix|element|operator|scheme|realization|kind|gate|anticipation|advance|quantum|photon|technology|manipulation|detection|photon|qubit|scheme|polarization|qubit|reconfigurable|element
10.1038/s41566-019-0556-6,silicon|insulator|quantum|photon|quantum|information|process|circuit|node|chip|distance|integration|qubit|circuit|quantum|frequency|conversion|telecommunication|band|silicon|carbide|sic|potential|chip|quantum|photon|variety|colour|centre|order|nonlinearity|platform|enhancement|emission|colour|centre|frequency|conversion|fabrication|film|sic|industry|standard|cmos|nanofabrication|route|industry|colour|centre|quantum|technology|generation|frequency|conversion|light|chip|photon|device|sic|wafer|bond|thin|enhancement|photon|emission|colour|centre|frequency|conversion|efficiency
10.1063/5.0030765,quantum dot|quantum dot|quantum communication|efficiency|gate|mode|fiber|interface|crystal|cavity|semiconductor|qubit|role|photon|exciton|interface|gate|oaqd|crystal|cavity|emission|profile|quality|factor|tune|emission|wavelength|plane|vector|cavity|mode|lattice|constant|crystal|emission|reflection|mirror|cavity|part|flow|increase|extraction|efficiency|tailor|beam|profile|mode|fiber|photon|oaqd|space|gaussian|beam|probability|absorption|efficiency|improvement|indium|tin|oxide|gold|gate|material
10.1103/PhysRevA.101.042319,quantum circuit|quantum circuit|quantum state|quantum state|architecture|information|process|circuit|architecture|gate|array|qpga|operator|architecture|lattice|phase|mach|zehnder|interferometer|rotation|path|qubit|emitter|photon|scatter|gate|qubit|phase|shift|lattice|device|hardware|modification|algorithm|operator|device|gradient|optimization|qpga|approximation|unity|fidelity
10.1126/sciadv.abc8268,quantum dot|quantum network|photon|source|qubit|enabler|information|process|demand|source|photon|component|fidelity|quantum|gate|challenge|noise|decoherence|benchmark|generation|efficiency|photon|indistinguishability|source|realization|photon|source|unity|indistinguishability|chip|planar|nanophotonic|waveguide|circuit|device|string|photon|decrease|indistinguishability|photon|generation|rate|photon|second|chip|source|efficiency|specification|photon|source|boson|sample|regime|quantum|advantage
10.1103/PhysRevLett.125.070603,refrigeration|order|refrigeration|cycle|order|cool|cycle|reservoir|purity|control|qubit|input|state|channel|temperature|causal|order|output|state|temperature|property|refrigeration|cycle|quantum|mechanic|circuit|cycle|photon|class|resource|theory|gate|causal|order
10.1103/PhysRevLett.124.160501,quantum gate|phase|gate|cavity|nonlinearitie|circuit|potential|fidelity|phase|gate|qubit|nonlinearitie|gate|mode|photon|cavity|mode|control|field|cavity|waveguide|couple|rate|architecture|wave|packet|distortion|action|nonlinearitie|shapiro|phy|rev|gea|banacloche|phy|rev|fidelity|gate|self|phase|modulation|material|generation|material|gate|fidelity|unity|storage|incident|photon|wave|packet|duration|cavity|trade|error|loss|packet|distortion|architecture|room|temperature|component
10.1002/qute.201900074,quantum computing|quantum computing|quantum circuit|quantum algorithm|quantum algorithm|quantum algorithm|quantum|phase|estimation|frequency|qudit|photon|phase|estimation|algorithm|pea|subroutine|pea|qubit|unit|state|task|state|qudit|qudit|pea|qudit|resource|precision|success|probability|hardware|advantage|noise|nature|photon|photon|interaction|photon|gate|component|realization|qudit|pea|platform|dimensionality|frequency|degree|freedom|dof|photon|gate|fashion|control|target|register|dof|photon|qudit|pea|platform|phase|digit|precision
10.1364/OE.390209,quantum computing|quantum dot|quantum dot|cluster state|cluster state|proof|principle|demonstration|shor|algorithm|photon|source|proof|principle|demonstration|shor|algorithm|photon|demand|semiconductor|photon|source|version|shor|algorithm|factor|resource|requirement|photon|multiparticle|entanglement|property|character|algorithm|circuit|shor|algorithm|qubit|way|society|america|term|osa|access|publish|agreement
10.1103/PhysRevX.10.041046,noise|limit|microcavitie|noise|quality|factor|mode|volume|microcavitie|stability|limit|motion|fabry|perot|resonator|microcavity|thermorefractive|noise|rise|mode|volume|quality|factor|state|art|microcavitie|order|magnitude|frequency|noise|spectra|wavelength|scale|silicon|photon|crystal|cavity|assumption|theory|broadband|root|temperature|sensitivity|subwavelength|change|microcavity|mode|volume|implication|thermorefractive|noise|room|temperature|qubit|cavity|material|nonlinearitie|thereto|noise|cancellation|avenue|bind|measurement|precision|sense|noise|photon
10.1103/PhysRevA.101.012309,quantum processor|quantum memory|quantum|process|ensemble|earth|ion|crystal|crystal|stoichiometric|earth|ion|crystal|earth|ensemble|cluster|ion|frequency|position|cluster|ensemble|ion|position|serve|qubit|interaction|ion|qubit|qubit|light|interaction|qubit|gate|state|qubit|error|correction
10.1038/s41586-020-2160-9,quantum dot|quantum network|quantum network|quantum network|quantum system|control|shoot|readout|ion|cavity|entanglement|distance|network|quantum|phenomenon|computer|matter|qubit|state|defect|diamond|silicon|candidate|interface|platform|challenge|emitter|spin|transition|cavity|matter|interaction|channel|emission|fibre|earth|ion|crystal|spin|transition|storage|earth|ion|step|earth|ion|spin|coherence|shoot|readout|resonator|spin|initialization|spin|manipulation|fidelity|shoot|readout|spin|state|ion|cavity|yttrium|orthovanadate|host|crystal|ion|spin|transition|order|field|fluctuation|linewidth|megahertz|spin|coherence|millisecond|cavity|ion|temperature|kelvin|cavity|emission|rate|spin|initialization|shoot|readout|fidelity|cent|state|platform|earth|ion|quantum|internet|ytterbium|ion|qubit|cavity|coherence|shoot|candidate
10.1103/PhysRevApplied.13.054064,excitation|bloch|surface|wave|admittance|multilayer|sensitivity|sensor|need|place|requirement|characteristic|field|field|enhancement|role|chem|sense|raman|spectroscopy|ion|qubit|control|quantum|information|science|loss|ability|field|enhancement|multilayer|material|photon|sense|potential|material|quantum|sense|concept|admittance|layer|dielectric|multilayer|material|creation|control|field|order|magnitude|field|admittance|concept|stack|field|enhancement|field|term|bloch|surface|wave|surface|field|semiperiodicity|domain|stack|field|index|sense|detection|trace|amount|analyte|quantification|sensitivity|device|respect|profile|field|agreement|calculation
10.1103/PRXQuantum.1.020315,superconducting qubit|quantum network|electro|optic|wavelength|conversion|ground|state|microwave|photon|advantage|fiber|optic|sense|communication|contrast|optic|electro|optic|device|modulation|field|variance|noise|fluctuation|sideband|conversion|band|microwave|band|telecom|light|microwave|mode|occupancy|output|noise|photon|cool|loss|transducer|millikelvin|temperature|bandwidth|mhz|photon|conversion|efficiency|heating|rate|output|noise|photon|second|pump|power|unity|efficiency|transduction|reach|resource|foundation|range|scope|analogy|repeater|fiber|communication
10.1103/PhysRevLett.125.060501,cluster state|resource|fault|computation|entanglement|light|scheme|measurement|fault|quantum|computation|qubit|domain|availability|entanglement|state|measurement|qubit|purpose|presence|photon|loss|scheme|enhancement|photon|loss|rate|resource|overhead|photon|loss|threshold|scheme|error|resource|overhead|error|rate|order|magnitude|value|literature
10.1021/acs.nanolett.0c00339,enhancement|silicon|carbide|color|center|spin|control|silicon|carbide|platform|spin|defect|divacancy|polytype|ground|state|emission|enhancement|divacancy|crystal|cavity|combination|etch|cavity|quality|factor|couple|divacancy|factor|photoluminescence|phonon|line|state|lifetime|control|divacancy|ground|state|spin|cavity|nanostructure|coherence|decouple|spin|cavity|advance|distance|entanglement|protocol|silicon|carbide|interference|photon|qubit
10.1142/S0217984920500177,quantum communication|quantum communication|capacity|quantum|communication|polarization|momentum|photon|channel|capacity|noise|elimination|requirement|distance|degree|freedom|dof|photon|channel|capacity|security|polarization|dof|photon|qubit|qubit|quantum|information|process|dof|photon|quantum|communication|protocol|cod|manipulation|qubit|polarization|momentum|photon|numerical|simulation|improvement|channel|capacity|security|channel|capacity|error|rate|eavesdropping|qsdc|protocol|polarization|dof|dof|polarization|dof|evidence|qubit|information|science
10.1103/PhysRevA.102.012403,quantum coherence|quantum coherence|quantum state|quantum state|w state|fragility|correlation|coherence|multipartite|presence|decoherence|schrodinger|gedanken|experiment|hierarchy|quantity|entanglement|quantum|correlation|quantity|degree|fragility|presence|decoherence|conjecture|state|amount|dephase|dephase|qubit|entanglement|quantity|information|agreement|expectation|multipartite|quantum|correlation|manifestation|quantumness|qubit|star|distribution|correlation|coherence|star|state|relation|location
10.1364/JOSAB.377687,quantum teleportation|quantum teleportation|quantum teleportation|quantum state|resource|generation|resource|scheme|point|view|source|preparation|wave|mix|crystal|fiber|party|output|state|photon|photon|state|state|optic|teleportation|protocol|qubit|property|entanglement|measurement|photon|basis|scheme|fidelity|fidelity|qubit|range|discussion|fidelity|dependence|property|medium|remark|filter|herald|feasibility|scheme|photon|flux|society|america
10.1364/OE.374292,quantum communication|bell state|bell state|bell state|bell state|distribution|noise|polarization|mode|photon|channel|noise|issue|efficiency|scheme|distribution|rotation|channel|noise|polarization|mode|photon|photon|photon|polarization|mode|degree|freedom|dof|basis|qubit|rotation|noise|scheme|noise|subspace|dof|photon|photon|resource|noise|subspace|loss|sensitivity|photon|photon|photon|order|photon|scheme|receiver|state|photon|protocol|experiment|society|america|term|osa|access|publish|agreement
10.1103/PhysRevA.101.052334,influence|equilibrium|nonequilibrium|environment|realism|leggett|garg|inequality|realism|macrorealism|leggett|garg|inequality|lgis|qubit|qubit|bath|bath|equilibrium|nonequilibrium|environment|lgis|way|nonequilibrium|condition|temperature|difference|bath|difference|fermionic|bath|heat|particle|current|entropy|production|rate|nonequilibrium|environment|form|lgis|value|lgis|master|equation|approximation|lgi|function|value|contribution|part|evolution|part|couple|environment|environment|couple|part|equilibrium|environment|nonequilibrium|environment|nonequilibrium|dynamic|bloch|redfield|equation|form|nonequilibriumness|temperature|difference|difference|lgis|violation|increase|value|lgis|nature|equilibrium|lgis|nonequilibrium|cost|nonzero|production|rate|violation|enhancement|increase|production|rate|nonequilibrium|condition|lgis|violation|enhancement|nonequilibrium|cost|light|nature|macrorealism|relationship|nonequilibriumness|correlation|find|nonequilibrium|lgis|violation|information|process|device|nature|quantum|correlation
10.1103/PhysRevApplied.14.064040,quantum entanglement|photon pair|state|qubit|array|density|couple|state|light|possibility|photon|protection|state|density|couple|dependence|tunneling|amplitude|number|photon|platform|array|neighbor|transmon|qubit|density|couple|frequency|resonator|origin|evaluation|zak|phase|feasibility|proposal|state|art|fabrication|technology
10.1038/s41467-021-24693-6,quantum bit|quantum algorithm|quantum system|quantum system|trapped ion|space|dimension|spin|quantum|technology|change|information|process|future|challenge|number|qubit|quantum|property|level|encode|capacity|qubit|way|amount|information|number|object|kue|possibility|device|circuit|qudit|number|state|race|quantum|technology|world|platform|photon|superconducte|silicon|circuit|magnet|read|magnet|centre|magnet|architecture|dimension|space|possibility|magnet|candidate|quantum|technology|ease|manufacture|potential|qudit|biard|spin|terbium|atom|space
