DOI,nouns
10.1088/1367-2630/17/5/053032,quantum computing|quantum computing|quantum system|trapped ion|gate|microwave|state|set|technique|state|effort|computation|wavelength|radiation|enhancement|mean|field|gradient|presence|field|construction|gate|presence|noise|approach|shielding|coupling|degree|freedom|mode
10.1038/srep04910,quantum state|trapped ion|cloning|observable|protocol|cloning|preservation|statistic|observable|system|cloning|set|observable|cloning|broadcasting|theorem|propagation|state|coherence|generation|protocol|scenario|individual|copy|information|environment|qubit|implementation|protocol
10.1103/PhysRevApplied.21.054067,quantum computing|trapped ion|trapped ion|site|imaging|spin|state|detection|ion|crystal|location|spin|state|fidelity|class|application|simulation|method|fidelity|state|discrimination|crystal|region|hardware|detector|network|timestamping|detector|detection|crystal|trap|rotation|khz|network|fluorescence|photon|datum|rest|frame|crystal|order|ion|location|success|rate|illumination|inhomogeneity|crystal|time|state|detection|method|spinstate|detection|fidelity|technique|correlation|array|hundred|qubit
10.1016/j.tsf.2021.138784,quantum bit|layer|deposition|aluminum|film|dimethylethylaminealane|precursor|growth|aluminum|film|layer|deposition|ald|technique|dimethylethylaminealane|dmeaa|precursor|underlayer|aluminum|film|dmeaa|precursor|titanium|film|underlayer|film|show|orientation|substrate|lattice|transition|temperature|aluminum|film|finding|ald|technique|quality|aluminum|film|potential|application|device|ald|technique|dmeaa|precursor|method|josephson|tunnel|junction
10.1063/5.0018012,quantum bit|quantum circuit|aluminum|resonator|field|tesla|inductance|material|resource|architecture|aluminum|sheet|inductance|range|applicability|microwave|detector|photon|quality|factor|microwave|resonator|field|plane|film|field|range|q|introduction|quasiparticle|trap|form|fluxon|field|resonator|quality|factor|result|door|use|inductance|structure|circuit|quantum|electrodynamic|architecture|field|requirement
10.1134/S1070328424600335,quantum bit|approach|qubit|candidate|surface|framework|development|qubit|progress|quantum|technology|approach|qubit|center|advantage|diversity|possibility|ordering|example|structure|metal|framework|mof|work|approach|qubit|candidate|proxyl|framework|investigation|compound|amount|electron|resonance|epr|presence|fraction|radical|simulation|phase|memory|time|room|temperature|radical|mof|mu|rabi|nutation|material|platform|qubit|approach|amount|center|mof|structure|spin|qubit|candidate
10.1002/qute.201800067,trapped ion|quantum simulation|information|processing|electron|atom|tweezer|array|system|rydberg|atom|control|degree|freedom|particle|level|candidate|computation|platform|computer|task|work|toolbox|information|processing|alkaline|earth|atom|tweezer|array|architecture|array|alkaline|earth|atom|clock|state|degree|freedom|qubit|operation|spin|qubit|platform|performance|thank|fidelity|register|initialization|spin|exchange|gate|error|detection|read|benchmark|application|example|fidelity|number|swap|gate|parameter|entanglement|atom|array
10.1109/JSSC.2017.2737549,quantum computer|quantum computer|quantum computing|quantum bit|quantum processor|cryo|cmos|circuit|system|application|fault|million|qubit|control|electronic|manipulation|readout|qubit|cmos|temperature|k|cryo|cmos|system|integration|solution|paper|control|system|specification|interface|electronic|advantage|system|functionality|circuit|block|property|cryo|cmos|noise|noise|amplifier|spin|qubit|rf|readout|class|oscillator|state|qubit
10.1021/jz101650z,quantum bit|esr|endor|study|diphenylnitroxide|bus|spin|qubit|radical|client|qubit|solution|electron|spin|qubit|focus|issue|information|science|technology|field|viewpoint|chemistry|spin|qubit|dpno|fluorine|radical|electron|bus|spin|qubit|wave|esr|endor|triple|spectroscopy|solution|calculation|dpno|candidate|bus|spin|qubit|client|qubit|dpno|spin|delocalization|spin|polarization|pi|conjugation|phenyl|ring|number|client|qubit
10.1103/PhysRevLett.110.140403,quantum bit|teleportation|atom|quantum|memory|teleportation|atom|laboratory|time|bell|state|measurement|teleportation|fidelity|fidelity|photon|collection|efficiency|space|atom|cavity|success|probability|order|magnitude|experiment|material|qubit|photon|propagation|detection|loss|cavity|bell|state|measurement|doi
10.1016/j.crhy.2016.07.008,quantum dot|quantum dot|quantum dot|quantum dot|quantum bit|quantum bit|quantum system|quantum system|quantum simulation|circuit|quantum|electrodynamic|cavity|quantum|electrodynamic|interaction|light|level|method|field|individual|atom|accuracy|effort|method|circuit|study|circuit|realization|spin|architecture|platform|fermion|boson|matter|system|review|state|art|circuit|quantum|electrodynamic|modeling|experiment|c|academie|des|sciences|masson|sas
10.1103/PhysRevLett.111.230507,trapped ion|scheme|construction|qubit|subspace|decoupling|scheme|level|integer|momentum|state|decoupling|technique|qubit|subspace|multistate|qubit|construction|multistate|system|substate|level|scheme|state|art|setup|application|information|science|scheme|multitude|state|system|performance|case|qubit|gate|coupling|cavity|mode|scheme|coherence|time|millisecond|state
10.1038/nature11120,quantum network|quantum network|quantum state|trapped ion|neutral atom|quantum memory|quantum memory|ion|photon|entanglement|cavity|interface|light|matter|control|interface|state|photon|state|state|experiment|nitrogen|vacancy|interaction|couple|state|matter|state|level|structure|memory|coupling|path|work|transition|parameter|path|phase|amplitude|state|memory|superposition|step|control|entanglement|ion|polarization|state|photon|resonator|method|cavity|raman|transition|coupling|path|phase|amplitude|cavity|fidelity|generation|qubit|state|approach|range|candidate|system|method|information
10.1088/1367-2630/15/8/083001,trapped ion|trapped ion|phase|gate|laser|microwave|scheme|qubit|phase|gate|crystal|gate|error|fault|tolerance|threshold|presence|dephasing|laser|phase|microwave|intensity|noise|proposal|scheme|laser|arrangement|stability|laser|beam|sideband|qubit|microwave|driving|character|gate|qubit|source|noise|study|performance|gate|regime
10.1103/PhysRevA.110.L030202,trapped ion|collapse|schrodinger|cat|state|dynamic|rabi|model|interaction|qubit|mode|oscillator|model|parity|cat|state|oscillator|process|measurement|wave|function|collapse|effect|oscillator|circuit
10.1103/PhysRevA.91.022332,quantum error correction|trapped ion|quantum|error|correction|code|experiment|gauge|freedom|qec|code|strategy|control|algorithm|gauge|realization|hereby|gauge|system|mean|goal|decomposition|qec|code|operation|fidelity|part|paper|subject|fashion|part|system|example|optimization|algorithm|decomposition|qubit|code|qubit|code|qubit|steane|code
10.1103/PhysRevApplied.6.014006,quantum bit|qubit|memcapacitor|meminductor|charge|flux|qubit|memory|system|device|response|functionality|input|qubit|memcapacitor|meminductor|hysteresis|curve|work|set|system|qubit|device|property|application
10.1103/PhysRevLett.119.040501,trapped ion|quantum simulation|quantum simulation|majorana fermion|digital|ad|cft|ad|cft|model|quantum|platform|sachdev|ye|kitaev|model|coupling|fermionic|operator|qubit|dynamic|technique|method|nonequilibrium|dynamic|scrambling|information|approach|protocol|model|quantum|gravity|platform|circuit
10.1088/1367-2630/13/8/085007,quantum computing|quantum computing|quantum system|quantum simulator|trapped ion|trapped ion|topological quantum|body|interaction|pumping|experiment|barreiro|et|al|nature|building|block|system|ion|dynamic|sequence|gate|operation|pumping|implementation|body|dynamic|process|coupling|system|environment|engineering|preparation|qubit|state|simulation|body|spin|interaction|measurement|stabilizer|operator|paper|framework|gate|simulation|approach|system|dynamic|addition|simulation|approach|instance|spin|model|interest|context|matter|physics|state|art|ion|trap|architecture|simulation|scheme|kitaev|code|hamiltonian|color|code|model|simulation|protocol|ion|trap|architecture|development
10.1063/5.0096467,quantum computing|quantum bit|quantum processor|quantum processor|implementation|dressing|protocol|qubit|control|silicon|state|spin|array|operation|scale|shift|paradigm|control|solution|proof|principle|demonstration|qubit|protocol|level|system|modulation|field|robustness|frequency|noise|amplitude|fluctuation|coherence|time|ms|order|magnitude|improvement|spin|clifford|gate|fidelity|qubit|gate|time|potential|work|scalability|protocol|relaxation|engineering|constraint|scale|work|spin|qubit|array|microwave|control|gate|addressability|robustness|inhomogeneity|license|aip|publishing
10.1109/TASC.2024.3419905,josephson junction|quantum bit|self|flux|qubit|self|flux|qubit|ssfqs|diameter|mu|self|capacitance|ff|junction|shunt|capacitor|dimension|mu|flux|qubit|reduction|footprint|ssfq|performance|anharmonicity|dependence|circuit|parameter|result|ssfqs|anharmonicity|mhz|parameter|junction|area|mu|density|relaxation|time|ssfqs|charge|flux|noise|result|anharmonicity|mhz|relaxation|time|coherence|flux|qubit|ssfqs|choice|qubit|footprint|anharmonicity
10.1103/PhysRevB.82.155315,quantum computing|quantum computing|quantum dot|quantum bit|electron|transport|passage|donor|chain|passage|ctap|range|qubit|transport|mechanism|state|mechanism|chain|donor|chain|donor|si|interest|potential|donor|principle|gate|density|state|architecture|modeling|ctap|donor|system|presence|fabrication|imperfection|pathway|ctap|donor|misplacement|scheme|error|sensitivity|path|voltage|fluctuation|treatment|straggle|understanding|donor|nanostructure|donor|charge|spin|qubit|model|ctap|voltage|energy|state|multimillion|atom|simulation|translation|hamiltonian|hamiltonian|scale|information|method|multidonor|structure|presence|imperfection|intractability|eigenstate|donor|placement
10.1063/1.5116659,quantum bit|quantum circuit|control|dissipation|resonator|tunability|environment|coplanar|waveguide|resonator|quantum|circuit|refrigerator|qcr|tunability|rate|resonator|order|magnitude|theory|change|rate|order|magnitude|control|qcr|operation|time|range|experiment|reset|future|scheme
10.1063/1.3570693,quantum bit|microwave|response|aluminum|link|josephson|oscillator|response|mk|ghz|resonator|aluminum|interference|device|nanosquid|flux|modulation|frequency|agreement|calculation|characteristic|link|junction|microwave|excitation|bifurcation|device|quality|factor|q|bias|point|amplification|db|gain|mhz|quantum|noise|performance|result|nanobridge|junction|circuit|element|c|american|institute|physics
10.1063/5.0073136,trapped ion|excitation|ytterbium|ion|laser|pulse|realization|qubit|gate|sideband|gate|speed|frequency|gate|laser|speed|limit|approach|state|photon|recoil|kick|sequence|counter|resonant|pair|gate|speed|component|gate|protocol|excitation|ion|transition|resonant|pulse|nm|population|transfer|picosecond|laser|transition|ghz|detuning
10.1063/1.5003169,quantum computing|quantum computing|quantum bit|quantum circuit|quantum processor|thermocompression|technology|superconducting|architecture|array|error|rate|device|microchip|wiring|shielding|functionality|article|vacuum|thermocompression|bonding|technology|indium|film|agent|pair|chip|mk|dc|bond|resistance|mu|omega|transmission|ghz|device|device|set|tunnel|resonator|bonding|technology|application
10.1038/s41467-022-35285-3,quantum computer|quantum computing|quantum computing|trapped ion|trapped ion|fidelity|quantum|matter|link|ion|trap|microchip|module|system|scalability|scale|qcs|variety|hardware|platform|qcs|quantum|charge|device|qccd|number|qubit|device|number|ion|module|size|chip|approach|importance|connection|module|demonstration|matter|link|ion|qubit|qc|modules|ion|transport|module|rate|infidelity|ion|loss|transport|link|phase|coherence|qubit|quantum|matter|link|mechanism|interconnection|device|work|implementation|qcs|fault|utility|scale|quantum|computation|route|scalability|ion|platform|module|ion|register|author|loss|transfer|microchip|module
10.1103/PhysRevB.92.235401,quantum dot|quantum bit|quantum processor|exchange|interaction|spin|qubit|superconductor|requirement|qubit|spin|electron|qubit|gate|exchange|interaction|electron|exchange|interaction|tunneling|electron|range|interaction|approach|tunneling|amplitude|decay|length|tunneling|barrier|approach|couple|spin|qubit|coupler|essence|coupler|tunneling|barrier|electron|precision|result|exchange|coupling|distance|micron|design|multiqubit|system
